Id_Externo__c,Lote_M2__c,Valor_Total__c,Cuota_Entrada__c,Ubicacion__c,Asesor_Comercial__c,Cuenta__r.Id_Externo__c,Grupo_de_Venta__c,Nombre_del_Proyecto__c,Pagos_Vencidos__c,Modelo_Casa__c,Plantas__c,Categoria_Producto__c,Estado_Contrato__c
85706901-672c-414d-b8f1-2ad8343696f0,88,124514,13696.54,Naranjito,Juan Carlos,c8cf8362-9386-4f87-8b02-94f6cd029667,Equipo 2,Ciudad Celeste,3,Notte,3,DEPARTAMENTO,ACTIVO
e40b379d-d0a4-4431-ac42-6fe011b08aef,95,12093,1330.23,Naranjito,Maria Jose,ff83dbf5-6f52-4674-b215-259b5aeccc96,Equipo 2,Playa Arenas,0,Marinella,2,VILLA,ACTIVO
8b3deec6-bfa6-460f-9187-da2abf5366d9,62,128622,15434.64,Santo Domingo,Maria Carmen,dc3abf1c-9ae6-4bdf-ab77-ffc9f57781ed,Equipo 1,Ciudad Celeste,4,Isola,3,VILLA,ACTIVO
b3efec52-1bdd-4ed2-a761-0d54d9d031eb,101,44198,6629.7,Quito,Miguel Angel,71c15bcc-835f-4a99-8c4c-f4e8d11b2150,Equipo 3,Parque Azul,3,Ventto,3,VILLA,ACTIVO
9b7d54aa-9165-4ff8-b81d-0e9518d88e33,130,222518,13351.08,Guayaquil,Maria Carmen,afdae67f-d369-4a0d-b4f9-e445d29a0e95,Equipo 1,Ciudad Celeste,3,Isola,2,DEPARTAMENTO,ACTIVO
cd51cc90-bc7a-4262-98d7-0b41ae18e49c,129,26549,3451.37,Guayaquil,Miguel Angel,98748309-414c-4d90-b6bd-d8d452f9216a,Equipo 1,Ciudad Celeste,3,Marinella,3,DEPARTAMENTO,ACTIVO
e066c840-f220-45df-87e4-aa37376bbc2d,49,224065,26887.8,Naranjito,Juan Carlos,2c48fead-d176-4838-838c-0dd6ae567f9e,Equipo 3,Parque Azul,3,Spiaggia,1,VILLA,ACTIVO
bcee40f7-ed5b-4345-af8a-0165c36885d3,163,144680,8680.8,Guayaquil,Miguel Angel,b9f412e6-d635-4e67-bb8b-1ce64007941b,Equipo 1,Parque Azul,5,Ventto,2,DEPARTAMENTO,ACTIVO
f5aabc53-4d7d-48d3-8301-2564a01cea25,185,83183,9150.13,Santo Domingo,Miguel Angel,f319371f-53ca-43d7-bc62-7d60470a098c,Equipo 2,Ciudad Celeste,1,Notte,2,DEPARTAMENTO,ACTIVO
b1f71db3-fcfe-40e0-b639-34b02a79182b,124,22447,1122.35,Guayaquil,Carlos,aaea8dfd-852c-4638-9583-2dee7b6582d7,Equipo 2,Playa Arenas,1,Isola,1,DEPARTAMENTO,ACTIVO
0483060c-69ee-4abc-bfea-3f43e26c8415,129,110765,5538.25,Machala,Miguel Angel,1ddf4cca-87f3-46c9-8ad6-1b3197e432e1,Equipo 1,Parque Azul,4,Marinella,3,DEPARTAMENTO,ACTIVO
ad1ab1e1-54b5-464d-b743-24ab6a5d4209,44,79597,4775.82,Cuenca,Maria Carmen,eeba2d1d-495f-4f61-85d4-041a577c0426,Equipo 3,Playa Arenas,2,Ventto,3,DEPARTAMENTO,ACTIVO
bddcfb91-c361-4c05-9dd6-47b78cf089fe,79,232955,34943.25,Guayaquil,Maria Fernanda,6a273735-af00-44ee-bec4-6cd3fe9663fb,Equipo 3,Ciudad Celeste,5,Acqua,2,DEPARTAMENTO,ACTIVO
efecedaf-d03d-4edd-a097-fd59949d7678,98,91350,12789,Naranjito,Maria Carmen,c0604d8e-b41d-4bde-963c-191f2561fb4f,Equipo 2,Ciudad Celeste,4,Isola,1,DEPARTAMENTO,ACTIVO
428a237a-5f32-4a49-b352-c212adb89f78,71,141266,14126.6,Santo Domingo,Carlos,e2a34f2b-668e-4163-b99c-b68e523fceec,Equipo 2,Parque Azul,5,Spiaggia,1,VILLA,ACTIVO
4337441b-8195-444a-9ae9-bbd9d1058d88,139,217789,13067.34,Santo Domingo,Maria Carmen,13830e78-772f-48f3-8b3c-f7411651facc,Equipo 3,Playa Arenas,1,Notte,3,VILLA,ACTIVO
94e00087-6980-4c4b-8c64-79214f61572c,78,114434,9154.72,Quito,Maria Carmen,060ddfda-b155-4a22-b6fd-e619a885a119,Equipo 1,Ciudad Celeste,3,Notte,1,VILLA,ACTIVO
463b89aa-36dc-435b-83d7-b6a95a35bb78,41,234150,18732,Guayaquil,Maria Jose,c5876053-1ed6-40b4-9dd9-fcc5bb747adc,Equipo 1,Parque Azul,1,Isola,2,DEPARTAMENTO,ACTIVO
808bf657-03d4-484d-8732-a4fb9f6e5fbc,80,176886,10613.16,Guayaquil,Maria Fernanda,9f18f64a-61de-49ed-a5ba-296551fb2416,Equipo 3,Playa Arenas,0,Notte,3,VILLA,ACTIVO
3cf97e2f-4329-46f7-891e-3699d4f08980,91,170559,11939.13,Quito,Maria Fernanda,f5020dcf-c303-44c2-839e-9e47b962738c,Equipo 2,Ciudad Celeste,2,Marinella,1,DEPARTAMENTO,ACTIVO
e3eca0cc-9484-44ab-9839-96229aa3ffde,150,57518,5751.8,Naranjito,Miguel Angel,f624dbcd-8aa2-44ad-84c1-9f232bc09062,Equipo 2,Playa Arenas,5,Marinella,1,VILLA,ACTIVO
1d0190da-28bf-42ca-ba24-d4991a6898ad,42,208679,29215.06,Santo Domingo,Juan Carlos,be6b4abc-887c-4d64-b92d-f67a007fa8fd,Equipo 3,Ciudad Celeste,2,Acqua,2,DEPARTAMENTO,ACTIVO
96896ccd-c61f-48ea-aea2-87b45cf1a898,109,31294,2503.52,Guayaquil,Maria Jose,1eddcbbc-2773-49c8-8983-61b5ada9b0f9,Equipo 3,Playa Arenas,5,Marinella,1,VILLA,ACTIVO
b427fcd7-4504-46cd-b931-4c2bf77f16be,65,107393,10739.3,Quito,Juan Carlos,07b077a7-b17b-4676-bb42-7926bee3fc4b,Equipo 1,Ciudad Celeste,0,Ventto,1,DEPARTAMENTO,ACTIVO
0e60cb3d-a9e0-4e7b-852a-bafef44c9c5e,177,157485,17323.35,Santo Domingo,Miguel Angel,c9a3eb83-32d0-4184-9f5a-6cf53cf4a1f4,Equipo 2,Ciudad Celeste,2,Ventto,2,DEPARTAMENTO,ACTIVO
2b09ffbe-faf2-47c1-863a-b87067c57cf2,187,232044,20883.96,Santo Domingo,Maria Fernanda,7f00a3d0-05f3-47e0-a764-e6a8050534f9,Equipo 3,Playa Arenas,4,Ventto,1,DEPARTAMENTO,ACTIVO
be157d89-11e0-40e9-9944-53ba7824bd1f,151,108505,15190.7,Guayaquil,Miguel Angel,5098d6b9-8c1f-4cf2-94d2-06c221379fae,Equipo 3,Ciudad Celeste,3,Acqua,3,DEPARTAMENTO,ACTIVO
ebacb1e8-7287-4ff0-bf51-2f243fdddaa3,135,98602,10846.22,Santo Domingo,Carlos,8218e23c-a814-4007-9f57-4e8951b151a4,Equipo 1,Parque Azul,5,Acqua,3,VILLA,ACTIVO
f4182e57-7f22-4a95-8d1e-484eb2faccbf,195,210438,16835.04,Guayaquil,Juan Carlos,67c05fb7-2a3b-4590-bd6e-08c75b5523ea,Equipo 3,Ciudad Celeste,1,Acqua,2,VILLA,ACTIVO
cb444e1a-50e7-491c-a2cd-dd658c0aafa7,200,15928,1274.24,Guayaquil,Maria Carmen,fc487c37-46ea-442e-a8ad-426e3c701503,Equipo 1,Playa Arenas,3,Spiaggia,3,DEPARTAMENTO,ACTIVO
3bd76832-80d8-45bf-b2f6-a50c8f607732,174,103037,11334.07,Cuenca,Juan Carlos,e1a64ae8-1fd2-490f-ae26-09d149875ec5,Equipo 3,Playa Arenas,2,Spiaggia,2,DEPARTAMENTO,ACTIVO
d746c156-d3d1-4833-b89f-0d49f41e21a4,67,34800,3828,Machala,Miguel Angel,a15e3c3a-294e-44c7-802e-03c29ee9a768,Equipo 3,Ciudad Celeste,3,Marinella,1,VILLA,ACTIVO
0052182f-4abd-4e47-aab5-bd2982af029a,118,225906,22590.6,Quito,Carlos,f1d592ab-e2df-422c-9505-5c8b5bb766b5,Equipo 1,Playa Arenas,3,Ventto,1,VILLA,ACTIVO
7b9132dc-7c77-4818-a471-41840520a46c,92,17296,1556.64,Guayaquil,Maria Carmen,ed5bfbb0-6af7-42c3-9ab5-766f3f815e30,Equipo 3,Parque Azul,0,Notte,3,VILLA,ACTIVO
960e45e7-4b58-4d44-a27e-43a10b2c0e45,174,95820,7665.6,Guayaquil,Miguel Angel,2d72f8fa-1870-48f6-b9a0-a52146c1e9a7,Equipo 1,Ciudad Celeste,0,Spiaggia,3,DEPARTAMENTO,ACTIVO
0c5dfc55-faec-4c7b-ba6a-4b76875e5429,142,165897,19907.64,Guayaquil,Maria Fernanda,222ec0c9-1209-49b2-8fad-b32bf66cd639,Equipo 2,Parque Azul,5,Marinella,2,DEPARTAMENTO,ACTIVO
31e95b8a-0194-498b-90e9-de50eb64b98d,172,174062,10443.72,Cuenca,Maria Fernanda,053ffd07-5dd1-4b6f-a6bb-3f2d1acc0dae,Equipo 3,Playa Arenas,3,Isola,1,VILLA,ACTIVO
5442780c-34ce-4503-9411-37a34731207e,30,76626,6896.34,Cuenca,Miguel Angel,c02f8548-82f6-4e8b-a08e-08accfb0aa1d,Equipo 1,Playa Arenas,3,Notte,3,DEPARTAMENTO,ACTIVO
06dcb49c-f709-4d2d-8b7f-5fa0f5764a83,178,191001,24830.13,Quito,Miguel Angel,4a873f51-2152-4867-8d6c-42aa334da1c4,Equipo 3,Ciudad Celeste,1,Isola,2,DEPARTAMENTO,ACTIVO
9ffc6769-15ac-4dcd-b0b5-a665d75abb99,102,148686,8921.16,Guayaquil,Juan Carlos,2cd70c77-65a6-48fd-9fcc-f7f569821ea7,Equipo 2,Parque Azul,4,Isola,3,DEPARTAMENTO,ACTIVO
da6c75a4-009e-4b14-9749-62b0623d5259,136,73606,4416.36,Naranjito,Maria Carmen,dddb70d5-ea15-48ae-8f61-611440ec878e,Equipo 3,Parque Azul,0,Marinella,3,VILLA,ACTIVO
dc1f74b3-e733-486f-858d-01e6dad498df,103,187397,18739.7,Naranjito,Maria Jose,9b6010de-d5bf-4d12-8e37-6e525595d105,Equipo 2,Ciudad Celeste,1,Isola,3,VILLA,ACTIVO
ff186942-9edb-4800-a05a-48b4610b3db8,47,178772,10726.32,Guayaquil,Carlos,be22ce3c-23de-40cb-baef-a9d4836e3881,Equipo 1,Ciudad Celeste,5,Spiaggia,2,DEPARTAMENTO,ACTIVO
ad233018-0ccc-4d01-8645-8bf80b436939,119,134011,17421.43,Guayaquil,Juan Carlos,c8a833d5-34e6-4009-9706-576522414044,Equipo 3,Ciudad Celeste,2,Notte,2,DEPARTAMENTO,ACTIVO
12ef95fd-a8e2-4439-b30a-a177da04a87c,125,151890,9113.4,Guayaquil,Juan Carlos,0dce61f1-9cca-49f4-a845-33cfecd1783a,Equipo 2,Parque Azul,3,Isola,3,VILLA,ACTIVO
e47dee7b-f569-483f-a5a8-e50ee0431271,93,242127,16948.89,Quito,Maria Carmen,1e17cc91-2887-43c0-8cee-4c648ea59642,Equipo 1,Parque Azul,3,Acqua,1,DEPARTAMENTO,ACTIVO
fd0cfff4-1d3c-4182-b3be-2d21271e9f6f,179,190460,19046,Machala,Maria Fernanda,2272fdde-8b4a-4707-a017-87b26f7426bd,Equipo 2,Playa Arenas,5,Notte,1,VILLA,ACTIVO
5f91e0be-1cb3-4dfd-8788-9377303b4704,177,81094,10542.22,Machala,Miguel Angel,b8906064-f388-4e72-84ca-29edb808f44a,Equipo 1,Playa Arenas,3,Marinella,3,DEPARTAMENTO,ACTIVO
8fb354d7-6988-41de-aff5-56daec929ec2,49,127976,6398.8,Santo Domingo,Maria Jose,585e7bdf-6b6c-4f57-9f1b-19d2850897e7,Equipo 3,Parque Azul,4,Marinella,2,VILLA,ACTIVO
38ed2647-80b7-4b12-aecc-becec3157345,94,98459,8861.31,Santo Domingo,Carlos,017073f7-c6be-4e1b-9bf3-2c15dd4e6b3e,Equipo 1,Playa Arenas,5,Notte,3,VILLA,ACTIVO
8c1d6cfa-efd4-4c5e-ba27-2264e82167b3,130,153789,16916.79,Quito,Juan Carlos,8ec92a6e-3003-41e5-88d6-84c2a5208327,Equipo 2,Playa Arenas,4,Notte,2,VILLA,ACTIVO
8755f51b-ad49-4e9b-add8-79edf41211c8,115,58893,8833.95,Santo Domingo,Maria Fernanda,d0cabb25-5cf9-421e-904d-7f16fc7f994f,Equipo 3,Ciudad Celeste,1,Notte,3,VILLA,ACTIVO
4285b7db-b81c-4f1b-8daa-3f6d2eee2f2f,76,140428,19659.92,Santo Domingo,Maria Jose,ab4b59fc-c07b-403e-a302-8b9c5af06af7,Equipo 1,Ciudad Celeste,0,Spiaggia,1,DEPARTAMENTO,ACTIVO
9ab0f6b2-060d-47a1-b521-9b3e4c44f16c,158,70495,4934.65,Guayaquil,Maria Carmen,d6f7618e-71c4-4593-a0ab-30d4b31167f5,Equipo 3,Ciudad Celeste,4,Spiaggia,1,VILLA,ACTIVO
93715cb4-27de-4282-8ba7-15f58a0d25aa,154,86969,10436.28,Santo Domingo,Juan Carlos,83d13f13-843d-4d92-9380-0d652b851b97,Equipo 3,Parque Azul,3,Ventto,3,DEPARTAMENTO,ACTIVO
a4b25193-9d7c-4ff2-bec1-90c846e6ac71,66,231886,27826.32,Guayaquil,Carlos,5d5887f1-70d6-42a4-b01f-6b411b613629,Equipo 3,Playa Arenas,0,Acqua,2,VILLA,ACTIVO
23e26365-f15f-41d7-b86f-ad9e0eceddfc,85,29267,2926.7,Naranjito,Maria Jose,091edcc4-9544-4015-b5f2-b7efbf52ec65,Equipo 2,Ciudad Celeste,5,Marinella,1,DEPARTAMENTO,ACTIVO
602a85b9-c82f-4e22-a5d0-310e8f00ed27,102,25090,3512.6,Machala,Carlos,02223a5c-449d-4172-ab02-7300be302eda,Equipo 2,Ciudad Celeste,5,Ventto,2,VILLA,ACTIVO
94fb8603-b43f-46d2-aa82-3ae4965134a0,187,103684,13478.92,Machala,Miguel Angel,3f8d8aea-2d74-4fd6-93f1-8a45bb9b4158,Equipo 2,Ciudad Celeste,2,Ventto,3,VILLA,ACTIVO
53ae75a6-b4bd-44c6-a46e-3a2e9dc4a0aa,154,225776,15804.32,Machala,Miguel Angel,0e60d241-6576-4fcf-9609-439c34b7d741,Equipo 2,Playa Arenas,2,Ventto,2,VILLA,ACTIVO
cb8fda26-fa40-43e7-b5f6-e33a564532c6,148,55986,6718.32,Naranjito,Carlos,6011ffc1-b8a2-4714-b0e6-e8904c304b6e,Equipo 2,Ciudad Celeste,2,Spiaggia,1,DEPARTAMENTO,ACTIVO
760285d9-1a11-4b57-b9dc-c6233ba6507a,109,239218,21529.62,Machala,Maria Carmen,ece82c3b-6154-4494-a27f-43283e8623d2,Equipo 2,Parque Azul,4,Acqua,1,VILLA,ACTIVO
30c3a6f8-8552-4da5-8a6c-1459f479d283,186,187856,16907.04,Santo Domingo,Juan Carlos,788bfc83-d4be-4ad2-9ee9-1a0f187a062c,Equipo 2,Parque Azul,2,Notte,1,VILLA,ACTIVO
fa7535db-e95a-4815-bff8-e471204e7fa3,185,198454,15876.32,Naranjito,Carlos,cca16a35-74ce-4f8c-a281-6b796f799250,Equipo 3,Playa Arenas,2,Acqua,3,VILLA,ACTIVO
c90060a2-8bba-44ca-b29d-8572ee425ef5,36,118314,17747.1,Quito,Miguel Angel,8b53bca0-a2bd-4f0a-8c38-cb79e1bd0d6b,Equipo 3,Ciudad Celeste,4,Notte,1,VILLA,ACTIVO
903edfef-304f-4614-8eed-66b86d4f6cc3,160,195410,17586.9,Cuenca,Miguel Angel,d91d8301-4732-4875-88af-d52fc3999513,Equipo 3,Playa Arenas,3,Marinella,2,DEPARTAMENTO,ACTIVO
e996982d-cab1-475c-b62b-1ad12152f4c5,178,104410,11485.1,Naranjito,Miguel Angel,90cdfcb9-5981-4921-bb3b-cf3904f6b441,Equipo 1,Ciudad Celeste,5,Spiaggia,3,VILLA,ACTIVO
e9e44f20-9a04-4f20-9849-022df2e28e07,131,216906,13014.36,Machala,Maria Fernanda,9f53b30f-5d12-4a9a-b530-7625e86724c7,Equipo 3,Playa Arenas,4,Spiaggia,3,VILLA,ACTIVO
8e72085e-9e33-4967-86c6-d42cbc573ad7,30,208762,22963.82,Cuenca,Carlos,3cf77482-aee2-4020-a849-533ee44229c1,Equipo 2,Parque Azul,0,Marinella,1,DEPARTAMENTO,ACTIVO
e0e58234-b2c9-4233-847b-15e94b2fe1db,112,46242,6473.88,Quito,Maria Jose,57f7db6e-0761-474b-bab1-345bc680e4bf,Equipo 1,Playa Arenas,2,Spiaggia,3,VILLA,ACTIVO
f6baa3ab-4684-4605-9681-8d24c973ba8b,52,72849,10198.86,Quito,Miguel Angel,64ee743d-819c-4c9d-8f3e-05b5a99390bd,Equipo 1,Parque Azul,5,Ventto,2,DEPARTAMENTO,ACTIVO
0eae6c9c-6782-495f-99d5-69f38a36f165,101,190098,22811.76,Machala,Miguel Angel,8c434e34-039f-4922-ac0e-9b2dd2d16fa6,Equipo 3,Ciudad Celeste,2,Marinella,1,DEPARTAMENTO,ACTIVO
071c7644-e9a3-4470-8d40-5648e50852e5,184,80058,9606.96,Guayaquil,Juan Carlos,2d060925-d1dc-4153-9e12-420317232920,Equipo 1,Ciudad Celeste,3,Spiaggia,1,DEPARTAMENTO,ACTIVO
9468e4de-1d07-44a4-93a8-be999dcb13b7,71,76035,5322.45,Santo Domingo,Maria Carmen,42941a7e-8327-44a6-b7f7-0b08f9893cd3,Equipo 1,Ciudad Celeste,3,Spiaggia,1,VILLA,ACTIVO
5c2702fa-3206-40d6-bb2a-274080bd8533,163,167913,10074.78,Guayaquil,Maria Carmen,b2ef5cd8-b7e9-45ee-a1ef-d26fcb65bfe4,Equipo 3,Parque Azul,0,Notte,1,VILLA,ACTIVO
157a4f50-8394-46c4-846a-6d704ea0b0b0,152,199642,23957.04,Santo Domingo,Maria Jose,32d870e3-86e4-41a1-a252-c3d113031db8,Equipo 3,Playa Arenas,1,Isola,1,VILLA,ACTIVO
d1c651b6-a9f5-4759-8e3a-591ab0814a70,78,149712,10479.84,Cuenca,Juan Carlos,4cc87e9f-27fe-4bc5-9bec-34e8a721f9e7,Equipo 2,Ciudad Celeste,4,Ventto,2,DEPARTAMENTO,ACTIVO
00f7b952-5f4f-4080-834a-7f9cc7b5b3cb,188,137919,15171.09,Naranjito,Maria Fernanda,32c77fb6-dc10-4dfc-be5a-21d141ce180d,Equipo 3,Playa Arenas,2,Acqua,3,VILLA,ACTIVO
39f7af86-4e57-493f-a6e9-868fb6d86543,190,184937,25891.18,Cuenca,Miguel Angel,0f8ae519-e586-4738-bf11-75042747ab71,Equipo 2,Ciudad Celeste,2,Spiaggia,3,VILLA,ACTIVO
07764d15-039d-433f-8b37-f704e40aa792,158,69620,9050.6,Quito,Maria Carmen,84b2d004-c2cb-442f-be54-e947fee80c9c,Equipo 3,Parque Azul,4,Notte,1,DEPARTAMENTO,ACTIVO
06e1abf3-9839-43e2-bfde-399bc9174335,34,104495,6269.7,Quito,Juan Carlos,007bfb20-0110-4d9e-9ef6-65079042fa7b,Equipo 3,Ciudad Celeste,2,Notte,2,DEPARTAMENTO,ACTIVO
8021e64b-8c89-489b-91d4-da23db5a9b54,93,44882,5385.84,Guayaquil,Maria Fernanda,d358f50c-ba7f-453f-a268-11f10e307663,Equipo 1,Playa Arenas,5,Acqua,1,DEPARTAMENTO,ACTIVO
c345b27f-90ec-4c21-9acb-2131876d0647,71,46287,4628.7,Naranjito,Miguel Angel,6f32e493-cafa-4421-997f-57a3f386f600,Equipo 1,Playa Arenas,4,Marinella,2,VILLA,ACTIVO
2504b270-2178-475f-8bec-1a9bb4883a58,115,117266,10553.94,Santo Domingo,Maria Fernanda,e08bc5f9-8a0b-4138-af80-1198c71c2948,Equipo 1,Ciudad Celeste,5,Isola,2,DEPARTAMENTO,ACTIVO
fef02dea-3987-4aac-a8d4-6687101e3383,128,93337,8400.33,Santo Domingo,Juan Carlos,4298bd06-ff14-48ea-ae7f-55a07f82f5a2,Equipo 2,Parque Azul,0,Isola,3,VILLA,ACTIVO
59f0e8b1-7250-4c21-9a65-e9cc1ee15868,90,212488,27623.44,Quito,Maria Jose,d5ba8c23-f50c-47fb-a6d0-0a97e301eb91,Equipo 1,Ciudad Celeste,1,Spiaggia,1,VILLA,ACTIVO
35a33b57-dc79-4557-822d-80b368eef843,52,190898,9544.9,Guayaquil,Maria Jose,5d787e5a-4120-4245-a6e4-fe5b9a72fca8,Equipo 1,Ciudad Celeste,5,Ventto,2,VILLA,ACTIVO
c4fdf288-baa5-4a1f-a477-4b6c44ddb4fb,102,168053,15124.77,Quito,Maria Carmen,3a6bf2fc-1e84-4943-9521-07578595e67b,Equipo 1,Parque Azul,5,Notte,1,DEPARTAMENTO,ACTIVO
565a0ff5-3ec9-4efe-b5b2-823b1fb84c7d,110,210714,12642.84,Quito,Maria Fernanda,282f487d-6879-40a4-8a34-90de4b21b7d1,Equipo 2,Ciudad Celeste,5,Notte,3,DEPARTAMENTO,ACTIVO
0e0a7d65-1066-4a4e-bd9a-e531e1e230b7,140,17508,1750.8,Cuenca,Maria Jose,ce5bc99f-3316-47c3-948f-757d2bdf11d1,Equipo 1,Ciudad Celeste,5,Spiaggia,3,DEPARTAMENTO,ACTIVO
0b5ad92b-fe8f-4990-9820-d1a46e33f18b,84,85904,11167.52,Guayaquil,Maria Fernanda,a7be7ca1-3bf9-416f-a419-df20ff9bdac1,Equipo 1,Ciudad Celeste,3,Marinella,2,DEPARTAMENTO,ACTIVO
015be3fa-9b97-4bc8-bc2d-4d2f379e7925,200,205529,10276.45,Naranjito,Maria Carmen,f48c3421-98cb-472f-bfd9-7136e6b18282,Equipo 1,Parque Azul,5,Marinella,1,DEPARTAMENTO,ACTIVO
d87a0c07-32f0-46af-94ec-549c69dc1df9,129,225968,22596.8,Guayaquil,Maria Carmen,70e6e19b-62f5-4470-85f7-b49c7da931da,Equipo 1,Playa Arenas,5,Ventto,3,VILLA,ACTIVO
b718bf60-7187-46ae-9dd1-d4bd5ac448ce,38,68638,6177.42,Santo Domingo,Miguel Angel,3044fc1c-bf14-48f6-87e2-f0f436da354c,Equipo 2,Ciudad Celeste,3,Notte,1,DEPARTAMENTO,ACTIVO
ffdc0d27-57b5-426b-95a6-2762a7590aab,56,60691,6069.1,Guayaquil,Miguel Angel,cb8bae0a-12d7-4615-9967-9af8ff8528f3,Equipo 2,Ciudad Celeste,0,Acqua,2,VILLA,ACTIVO
14a1eb93-6156-47ed-9200-d5e959718eab,47,125389,11285.01,Naranjito,Juan Carlos,05b54a32-dcc1-470f-b0f5-c506cbca2304,Equipo 3,Parque Azul,2,Ventto,3,VILLA,ACTIVO
eb1a21e8-d935-4f6b-9532-db0cc324fe56,65,71348,9275.24,Santo Domingo,Maria Carmen,8fa843fe-fb81-4162-b33d-546f15c28aee,Equipo 2,Parque Azul,3,Notte,1,DEPARTAMENTO,ACTIVO
31461ad3-991a-4ef1-bb79-f264da03f075,147,15335,1993.55,Cuenca,Miguel Angel,0137da13-687b-46b4-b81c-c66d55ee4631,Equipo 3,Parque Azul,3,Acqua,2,DEPARTAMENTO,ACTIVO
a0fc6c30-3db0-4d78-9cd6-c674868fb705,151,21750,1305,Naranjito,Miguel Angel,17634462-ceda-4f07-a799-f757ad863d6f,Equipo 3,Playa Arenas,2,Spiaggia,1,VILLA,ACTIVO
06de6c4a-3417-4e14-89fb-36ed86b55eab,122,234950,32893,Santo Domingo,Miguel Angel,9eb074cd-d40e-44bb-a197-d4a0efc1e2f8,Equipo 1,Ciudad Celeste,3,Spiaggia,3,DEPARTAMENTO,ACTIVO
bdf8c8b9-856a-4ab6-b6e6-99e0a9786e1a,113,89473,11631.49,Machala,Miguel Angel,c631a8d1-98fa-4560-a0ac-1a0b5177ba5e,Equipo 2,Playa Arenas,1,Notte,2,VILLA,ACTIVO
96a375e7-27c8-47ec-9c49-1b9e533c25f6,111,125948,13854.28,Guayaquil,Maria Carmen,9ff7a556-63b1-4d4d-8425-60ffdeb233c7,Equipo 2,Playa Arenas,5,Marinella,2,DEPARTAMENTO,ACTIVO
46200327-bd89-4d43-b288-8e945277bbcb,151,226330,31686.2,Santo Domingo,Carlos,1661ea33-1bc4-49b3-a87f-3c4c68c5bb53,Equipo 2,Ciudad Celeste,5,Spiaggia,3,DEPARTAMENTO,ACTIVO
5d684d7c-3f67-4ef5-8812-6334adfe1350,72,25563,3067.56,Guayaquil,Maria Carmen,763f8e89-f716-4dd9-879a-02dbba93bd41,Equipo 3,Ciudad Celeste,4,Marinella,3,VILLA,ACTIVO
791c0f2b-6e17-4eb6-822f-7ba0ddb04672,154,100248,9022.32,Santo Domingo,Maria Fernanda,be3357fc-988b-4653-a842-ee3e5511b9a5,Equipo 3,Playa Arenas,4,Isola,3,VILLA,ACTIVO
953f3140-590e-4c81-8647-629616b2c878,159,151609,13644.81,Naranjito,Miguel Angel,dc7dc9a4-206d-4963-ad59-f0c7fa5775a5,Equipo 3,Playa Arenas,5,Acqua,1,DEPARTAMENTO,ACTIVO
060fd768-b987-423d-9204-2d17218e9758,109,178773,19665.03,Cuenca,Maria Carmen,a9e44f59-2a18-4f9c-abb5-380de8a815cc,Equipo 2,Playa Arenas,1,Notte,3,VILLA,ACTIVO
8857f10d-648c-4fdf-93a3-ee99a2f747ad,61,175832,19341.52,Machala,Carlos,e3af407c-429d-40f6-bb92-9c8af1ab54c5,Equipo 1,Playa Arenas,2,Ventto,1,DEPARTAMENTO,ACTIVO
9ff2df81-d89d-4c3b-aee4-9d0ea73f2ce0,177,53309,6930.17,Santo Domingo,Maria Carmen,970bad30-8bc6-45b1-afd9-836fa3b5d425,Equipo 3,Ciudad Celeste,3,Isola,2,VILLA,ACTIVO
05c086e2-2361-464c-be6a-408d2009abd7,80,17620,2290.6,Naranjito,Carlos,5a6aab00-f26d-490e-a2fd-a985f2163370,Equipo 3,Ciudad Celeste,1,Isola,3,DEPARTAMENTO,ACTIVO
d22e6575-7eb1-4e21-b402-0ce62cf4103b,147,95228,14284.2,Naranjito,Maria Carmen,0104c202-a9ae-4613-a2d4-e4603eea6f68,Equipo 1,Playa Arenas,2,Ventto,1,VILLA,ACTIVO
6146e961-1c0d-4bf7-8bb7-1c1b6c6fb826,167,61763,4323.41,Guayaquil,Miguel Angel,73adc353-9450-4314-813f-a3b6fa895410,Equipo 3,Playa Arenas,4,Marinella,1,VILLA,ACTIVO
fc5c5e07-8c57-4064-b8fe-add88940b049,158,43978,5277.36,Machala,Carlos,2570bfe3-41c3-4b07-aed7-da55f9067dab,Equipo 1,Playa Arenas,4,Spiaggia,3,VILLA,ACTIVO
81a87a41-b63f-4fee-954c-b98121da6b96,55,57813,4046.91,Machala,Maria Carmen,75e4c561-53ca-4c3d-a3be-24c1a83d59e9,Equipo 1,Ciudad Celeste,0,Marinella,1,VILLA,ACTIVO
8487e469-2831-4bb3-b5b4-5e691453e476,97,68473,4108.38,Machala,Maria Carmen,3f8b63e5-70da-478c-9d35-cf2134b9584a,Equipo 1,Parque Azul,1,Spiaggia,1,VILLA,ACTIVO
9544b705-377a-4aaa-942c-564ca1fd2094,151,150089,18010.68,Quito,Juan Carlos,1ea3dcce-1956-429e-a6ac-3de985de18cb,Equipo 2,Playa Arenas,5,Acqua,2,DEPARTAMENTO,ACTIVO
a90b3398-7d7f-453b-bf9e-d0ebdd239702,77,165562,8278.1,Cuenca,Miguel Angel,742bcb94-61d6-4f2f-af46-bd2f4f9ee604,Equipo 2,Parque Azul,5,Spiaggia,1,VILLA,ACTIVO
